674	Clinical Pharmacist	17589061	2
675	Journal of the Science of Food and Agriculture	10970010	35
676	International Journal of Modern Physics A	0217751X	33
677	Journal of Geriatric Physical Therapy	15398412	17
678	Sewanee Review	1934421X	2
679	Continuum	01956043	17
680	BELGEO	13772368	5
681	Food Additives And Contaminants	19440049	12
682	Journal of Higher Education Policy and Management	14699508	16
683	Pathobiology	14230291	19
684	Journal of Health Care for the Poor and Underserved	10492089	22
685	Revista de Geografia Norte Grande	03798682	9
686	IEEE/ACM Transactions on Computational Biology and Bioinformatics	15579964	30
687	Insights	20487754	13
688	Plant Pathology Journal	18125425	10
689	Vestnik Khirurgii Imeni I.I.Grekova	00424625	3
690	ABA Bank Marketing	15397890	3
691	Tumor	10007431	28
692	Cell and Tissue Biology	19905203	7
693	Psychoneuroendocrinology	03064530	61
694	Sendebar	11305509	1
695	Process Biochemistry	13595113	44
696	Cytopathology	13652303	27
697	Australian and New Zealand Journal of Psychiatry	14401614	42
698	Canadian Journal of Ophthalmology	00084182	20
699	Musculoskeletal Care	14782189	13
700	Mediterranean Quarterly	15271935	9
701	International Journal of Food Properties	15322386	17
702	Dhaka University Journal of Pharmaceutical Sciences	18161839	6
703	Frontiers in Oncology		19
704	Investigaciones Europeas de Direccion y Economia de la Empresa	11352523	8
705	American Journal of Evaluation	10982140	22
706	Biological Journal of the Linnean Society	10958312	30
707	Journal of Sexual Medicine	17436109	59
708	Radiation Oncology	1748717X	80
709	Bijdragen tot de Taal-, Land- en Volkenkunde	00062294	5
710	Practice Periodical on Structural Design and Construction	10840680	9
711	Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability	17480078	12
712	Brittonia	0007196X	9
713	Journal of Computational and Graphical Statistics	15372715	27
714	Frontiers	15360334	56
715	International Philosophical Quarterly	00190365	3
716	Zhonghua shao shang za zhi = Zhonghua shaoshang zazhi = Chinese journal of burns	10092587	4
717	Lipid Technology	18635377	10
718	SHILAP	03005267	5
719	High Energy Density Physics	15741818	18
720	Medievales		4
721	International Wood Products Journal	20426453	4
722	Canadian Journal of Surgery	14882310	28
723	Diabetologia Kliniczna	22992529	3
724	Experimental Thermal and Fluid Science	08941777	31
725	Japanese Journal of Geriatrics	03009173	5
726	Forensische Psychiatrie, Psychologie, Kriminologie	18627080	6
727	Revista Medica de Chile	07176163	13
728	Pensee Plurielle	17821479	5
729	Diabetes and Vascular Disease Research	14791641	25
730	German Studies Review	01497952	4
731	Neuropathology and Applied Neurobiology	13652990	34
732	Reading Research Quarterly	00340553	26
733	Comprehensive Physiology	20404603	17
734	Evidence-Based Medicine	14736810	18
735	Larmbekampfung	18634672	4
736	International Journal of Qualitative Studies in Education	09518398	17
737	Ciencia Florestal	19805098	8
738	Journal of Electronic Imaging	10179909	20
739	Historia, Ciencias, Saude - Manguinhos	01045970	10
740	Journal of Intellectual Disabilities	17446309	10
741	Microgravity Science and Technology	09380108	14
742	Medicine and health, Rhode Island	10865462	8
743	Comparative Clinical Pathology	1618565X	12
744	Circulation-Cardiovascular Imaging	19419651	47
745	Copeia	00458511	16
746	International Journal of Interdisciplinary Social Sciences	18331882	5
747	Enterprise Information Systems	17517583	30
748	Journal of Pain and Symptom Management	08853924	46
749	Peace Review	14699982	8
750	Genetic Testing	10906576	22
751	Allergy and Asthma Proceedings	15396304	25
752	Marine Micropaleontology	03778398	21
753	Primary Care Companion to the Journal of Clinical Psychiatry	15235998	15
754	Thyroid Research	17566614	16
755	Cognition Technology & Work	14355558	15
756	Topicos	1666485X	2
757	Journal of Russian Laser Research	10712836	12
758	English Academy Review	10131752	4
759	Journal of International Migration and Integration	14883473	13
760	Lab On A Chip	14730197	77
761	Diskurs Kindheits- und Jugendforschung		7
762	Circulo de Linguistica Aplicada a la Comunicacion	15764737	5
763	Journal of Biosocial Science	14697599	18
764	Empirical Economics	14358921	24
765	Social History of Medicine	14774666	7
766	International Social Work	00208728	18
767	Croatica Chemica Acta	1334417X	12
768	Review of Economic Studies	1467937X	65
769	Mathematical Research Letters	10732780	21
770	Aaohn Journal	08910162	13
771	Scandinavian Journal of Forest Research	02827581	18
772	Ethics and Information Technology	13881957	19
773	Geotechnik	01726145	3
774	Protein Engineering, Design and Selection	17410126	34
775	Computers and Concrete	15988198	9
776	Annali di Matematica Pura ed Applicata	16181891	15
777	Reproductive Sciences	19337191	31
778	International Journal of Adaptive Control and Signal Processing	10991115	19
779	Vulnerable Children and Youth Studies	17450136	11
780	Journal Of Perinatal & Neonatal Nursing	08932190	15
781	Young	11033088	20
782	Water Alternatives	19650175	18
783	Uspekhi Khimii	00421308	24
784	Bangladesh Journal of Botany	02535416	7
785	Dendrochronologia	11257865	15
786	Journal of Neurosurgery: Spine	15475654	35
787	Global Society	1469798X	11
788	Helgoland Marine Research	1438387X	15
789	Journal of Cardiovascular Medicine	15582035	24
790	Journal of Software-Evolution and Process	20477473	15
791	Acoustics Australia	08146039	8
792	Remote Sensing	20724292	75
793	World Archaeology	14701375	17
794	Peer-to-Peer Networking and Applications	19366450	12
795	Chemistry and Ecology	02757540	13
796	Arab World Geographer	14806800	4
797	Journal of the Japanese and International Economies	10958681	19
798	Journal of Korean Institute of Metals and Materials	17388228	10
799	Accounts of Chemical Research	15204898	127
800	Osterreichische Musikzeitschrift	00299316	1
801	Geomorphology	0169555X	45
802	Internet Reference Services Quarterly	15404749	8
803	Journal of Internal Medicine	13652796	53
804	Business and Society Review	14678594	12
805	Progress in Aerospace Sciences	03760421	19
806	Psychiatry Investigation	17383684	16
807	Pediatric Research	15300447	44
808	Actual Problems of Economics	19936788	7
809	Psychiatry Research	01651781	54
810	Drewno	16443985	3
811	Xenobiotica	00498254	23
812	Ethnicities	17412706	16
813	Baltica	00673064	7
814	Computing in Cardiology		3
815	Journal Of Experimental Psychology-Human Perception And Performance	00961523	40
816	Southern Forests	20702639	9
817	Semiconductors	10906479	36
818	Journal of Nursing Research	16823141	21
819	Journal for the Scientific Study of Religion	00218294	26
820	Egitim ve Bilim		10
821	Seeing and Perceiving	18784755	9
822	Herpetological Conservation and Biology	19317603	11
823	Chemical and Pharmaceutical Bulletin	13475223	26
824	Laboratory Medicine	00075027	45
825	Journal of Philosophical Logic	15730433	17
826	Cuadernos de Investigacion Geografica	02116820	3
827	Environmental Engineering	09545824	24
828	Human Reproduction	14602350	74
829	International Journal of Gynecological Pathology	15387151	23
830	Revista Espanola de Cardiologia	03008932	25
831	Journal Of Molecular Catalysis A-Chemical	13811169	43
832	Anesthesiology Research and Practice	16876970	12
833	International Journal Of Biochemistry & Cell Biology	13572725	63
834	American Journal Of Physiology-Cell Physiology	03636143	58
835	Complementary Therapies in Medicine	09652299	25
836	Endocrine Development	16622979	20
837	International Journal of Oncology	10196439	46
838	Caderno CRH	01034979	4
839	Indian Journal of Occupational and Environmental Medicine	19983670	11
840	Seminars in Plastic Surgery	15360067	11
841	Journal of Family History	03631990	6
842	Remedial and Special Education	07419325	24
843	Small-scale Forestry	18737854	13
844	Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology	22124403	14
845	Isokinetics and Exercise Science	09593020	10
846	Chemie Ingenieur Technik	0009286X	13
847	Academic Radiology	10766332	31
848	Communications in Contemporary Mathematics	02191997	16
849	Organization Studies	01708406	43
850	Journal of Empirical Finance	09275398	31
851	International Journal of the Classical Tradition	10730508	3
852	Urbani Izziv	18558399	6
853	British Journal of Medical Practitioners	17578515	10
854	Strad	00392049	2
855	Journal fur Verbraucherschutz und Lebensmittelsicherheit	16615751	14
856	Marine Biodiversity Records	17552672	11
857	International History Review	07075332	4
858	International Affairs	14682346	32
859	Journal of Alternative Investments	15203255	10
860	Proceedings of the Japan Academy Series A: Mathematical Sciences	03862194	24
861	Journal of Texture Studies	00224901	15
862	Annals of Science	1464505X	5
863	Molecular Cancer Research	15417786	50
864	Revista de Contabilidad	11384891	4
865	Journal of Intelligent Manufacturing	15728145	25
866	Georgian Mathematical Journal	15729176	11
867	Gastroenterologie Clinique Et Biologique	03998320	20
868	American Behavioral Scientist	00027642	31
869	Journal of Palliative Care	08258597	16
870	Rozhledy v Chirurgii	00359351	7
871	IEEE Transactions on Audio Speech and Language Processing	15587916	49
872	Social Work in Health Care	1541034X	16
873	Journal of Information and Communication Technology	21803862	6
874	International Journal of Vehicle Structures and Systems	09753540	4
875	Journal of Geometric Analysis	10506926	18
876	Russian Journal of Physical Chemistry B	19907931	8
877	Advances in Educational Administration	14793660	4
878	Journal of Advertising Research	17401909	24
879	Logos - Journal of Catholic Thought and Culture	10916687	2
880	Drug Metabolism and Drug Interactions	07925077	10
881	Journal of the Egyptian Society of Parasitology	02535890	9
882	Translator	13556509	8
883	Journal of Mining Science	15738736	9
884	Waste and Biomass Valorization	1877265X	15
885	Kenyon Review	0163075X	2
886	Dental Hypotheses	21558213	5
887	Modelling and Simulation in Materials Science and Engineering	1361651X	28
888	TripleC	1726670X	10
889	Journal of Rural Health	0890765X	22
890	Buletinul Academiei de Stiinte a Republicii Moldova. Matematica	10247696	6
891	IEEE Transactions on Computers	00189340	39
892	Pratique Medicale et Chirurgicale de l''Animal de Compagnie	07581882	2
893	Gerontologie et Societe	21010218	5
894	Data Science Journal	16831470	9
895	Advances in Cement Research	17517605	11
896	Amerasia Journal	00447471	3
897	Protein and Peptide Letters	09298665	29
898	Journal of Laser Applications	1042346X	11
899	Journal of Manipulative and Physiological Therapeutics	15326586	26
900	British Journal of Nursing	09660461	22
901	Perinola	11386363	2
902	Coastal Management	08920753	25
903	Anthropologica	00035459	6
904	Soil Science Society of America Journal	03615995	37
905	Socialism and Democracy	08854300	7
906	Fuel	00162361	69
907	New Literary History	1080661X	11
908	Advances in Food and Nutrition Research	10434526	19
909	Materia-Rio de Janeiro	15177076	6
910	Medicinal Chemistry	15734064	78
911	Journal of Agricultural and Environmental Ethics	11877863	16
912	Contemporary Clinical Trials	15592030	26
913	Revista de Estudios Regionales	02137585	6
914	Drug Metabolism and Disposition	1521009X	52
915	gulf journal of oncology, The	20782101	5
916	European Journal of Scandinavian Studies	21919402	1
917	International Journal of Solids and Structures	00207683	40
918	Advances in OptoElectronics	16875648	8
919	Patient Safety in Surgery	17549493	14
920	International Journal of Radiation Oncology Biology Physics	1879355X	80
921	Parazitologiia	00311847	4
922	Computer Assisted Language Learning	09588221	20
923	IEEE Journal on Selected Areas in Communications	07338716	62
924	Prakticky Lekar	00326739	2
925	Thrombosis Research	00493848	47
926	Ieee Engineering In Medicine And Biology Magazine	07395175	20
927	Journal of Linguistics	14697742	15
928	Georgian medical news	15120112	7
929	Journal of Heart Valve Disease	09668519	18
930	Fiziologiia cheloveka	01311646	5
931	Ecology and Evolution	20457758	33
932	Translational Behavioral Medicine	18696716	11
933	Reviews in Cardiovascular Medicine	15306550	11
934	Zeitschrift fur Religions- und Geistesgeschichte	15700739	2
935	Estetika : The Central European Journal of Aesthetics	00141291	2
936	Jahrbucher fur Geschichte Osteuropas	00214019	2
937	European Journal of Emergency Medicine	09699546	18
938	Scandinavian Journal of Surgery	14574969	20
939	Journal of Technical Writing and Communication	15413780	6
940	Journal of Pathology	10969896	73
941	Endokrynologia Polska	0423104X	17
942	Food Analytical Methods	1936976X	20
943	Ultrasound In Obstetrics & Gynecology	09607692	48
944	NMR in Biomedicine	10991492	39
945	ICES Journal of Marine Science	10959289	36
946	ChemMedChem	18607187	35
947	Infectious Diseases in Obstetrics and Gynecology	10980997	18
948	Expert Opinion on Therapeutic Targets	14728222	43
949	Journal of Microbiology and Biotechnology	10177825	32
950	IEEE Transactions on Antennas and Propagation	0018926X	58
951	Corrosion and Protection	1005748X	4
952	International Development Planning Review	14746743	10
953	Journal of Addictive Diseases	10550887	22
954	Archiv fur Sozialgeschichte	00666505	3
955	Expert Opinion on Investigational Drugs	13543784	44
956	Applied Psychological Measurement	15523497	19
957	Neuroepidemiology	14230208	29
958	Progress in Neurobiology	03010082	64
959	International Journal of Systems Assurance Engineering and Management	09764348	7
960	Revista Matematica Iberoamericana	02132230	19
961	Critical Reviews in Eukaryotic Gene Expression	10454403	20
962	Few-Body Systems	14325411	16
963	Anales de la Real Academia Nacional de Medicina	00340634	1
964	Globalisation, Societies and Education	14767724	16
965	Clinica e Investigacion en Ginecologia y Obstetricia	0210573X	4
966	Seminars In Ultrasound Ct And Mri	08872171	18
967	Photonics and Nanostructures-Fundamentals and Applications	15694410	17
968	Computer Aided Surgery	10970150	9
969	Geomagnetism and Aeronomy	00167932	10
970	Journal of Korean Neurosurgical Society	20053711	20
971	British Journal of Industrial Relations	14678543	21
